0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
-2445.079590,5413.569824,-15582.898438,36970.097656,-31299.906250,-9634.071289,-23448.521484
-2446.219482,5411.759277,-15584.105469,36974.457031,-31304.064453,-9634.205078,-23450.488281
-2443.961914,5415.559082,-15577.064453,36978.480469,-31310.679688,-9631.366211,-23447.134766
-2441.749268,5418.644043,-15572.683594,36978.234375,-31319.486328,-9629.711914,-23444.945312
-2442.598633,5418.353027,-15581.311523,36966.164062,-31312.513672,-9630.070312,-23446.978516
-2440.989258,5418.800293,-15577.466797,36966.902344,-31307.662109,-9630.673828,-23447.939453
-2440.407959,5417.145996,-15574.985352,36969.316406,-31311.775391,-9632.416992,-23447.470703
-2448.208740,5408.541016,-15584.239258,36959.167969,-31323.041016,-9638.988281,-23455.292969
-2446.554688,5408.116211,-15585.468750,36961.601562,-31321.699219,-9636.686523,-23453.841797
-2441.726807,5412.541992,-15582.272461,36970.878906,-31321.476562,-9631.723633,-23449.638672
-2445.191406,5412.117188,-15585.871094,36969.023438,-31318.951172,-9633.109375,-23447.314453
-2448.968750,5412.117188,-15593.179688,36966.675781,-31311.373047,-9634.987305,-23447.582031
-2441.749268,5418.800293,-15590.095703,36973.113281,-31310.121094,-9629.801758,-23445.011719
-2438.664551,5420.163574,-15587.122070,36971.371094,-31312.156250,-9630.963867,-23447.650391
-2442.129150,5420.275391,-15579.969727,36971.707031,-31312.312500,-9632.394531,-23448.542969
-2444.699707,5418.375488,-15585.468750,36965.203125,-31311.865234,-9635.098633,-23448.812500
-2444.923096,5416.564941,-15590.498047,36959.992188,-31322.257812,-9636.752930,-23450.107422
-2448.119385,5409.546875,-15595.281250,36954.742188,-31320.023438,-9639.659180,-23452.320312
-2447.828857,5409.658203,-15591.414062,36953.312500,-31319.576172,-9640.575195,-23452.656250
-2449.616943,5409.412598,-15593.493164,36960.105469,-31333.814453,-9638.072266,-23450.957031
-2448.655762,5411.938477,-15595.638672,36963.613281,-31316.894531,-9634.696289,-23448.789062
-2447.828857,5410.597168,-15596.532227,36960.730469,-31322.125000,-9635.032227,-23451.025391
-2444.923096,5412.541992,-15595.862305,36960.261719,-31325.789062,-9633.377930,-23450.041016
-2445.526611,5413.748535,-15591.749023,36958.406250,-31323.107422,-9633.355469,-23449.416016
-2441.995117,5412.139648,-15591.771484,36958.675781,-31317.542969,-9632.238281,-23448.185547
-2439.178711,5418.353027,-15586.519531,36967.839844,-31316.625000,-9628.750977,-23442.597656
-2442.375000,5419.917969,-15588.821289,36959.570312,-31312.177734,-9630.830078,-23444.833984
-2439.826904,5420.789551,-15583.099609,36960.976562,-31309.943359,-9629.958008,-23443.156250
-2435.378906,5424.835449,-15575.500000,36972.777344,-31313.429688,-9627.096680,-23442.486328
-2438.396484,5421.437988,-15575.834961,36975.058594,-31319.464844,-9628.058594,-23445.839844
-2442.196289,5420.789551,-15572.706055,36985.921875,-31322.660156,-9629.846680,-23448.632812
-2439.603516,5422.935547,-15567.229492,37004.160156,-31316.960938,-9628.036133,-23445.056641
-2440.944580,5426.131836,-15566.670898,36997.343750,-31317.005859,-9627.968750,-23444.453125
-2440.475098,5424.455078,-15576.952148,36983.417969,-31320.269531,-9629.198242,-23443.156250
-2442.106689,5418.487305,-15596.197266,36967.214844,-31320.716797,-9630.941406,-23442.173828
-2446.487793,5410.932617,-15614.637695,36947.632812,-31336.205078,-9635.255859,-23446.085938
