20654.777344,19225.605469,25995.099609,30786.464844,11444.293945,10474.653320,8879.319336
20683.029297,19281.417969,25915.908203,30866.662109,11481.173828,10294.788086,8911.439453
20657.414062,19271.361328,25892.482422,30884.029297,11446.305664,10322.437500,8885.444336
20614.164062,19204.126953,25977.330078,30805.777344,11395.165039,10501.318359,8843.310547
20641.208984,19209.156250,26011.216797,30771.824219,11426.077148,10499.753906,8867.250000
20680.257812,19269.863281,25922.880859,30846.232422,11475.273438,10317.274414,8910.902344
20666.400391,19273.574219,25871.607422,30889.238281,11454.128906,10296.532227,8895.479492
20627.150391,19217.894531,25957.861328,30827.546875,11405.290039,10480.732422,8854.621094
20640.382812,19211.189453,26009.986328,30776.652344,11422.166016,10527.961914,8868.098633
20681.353516,19262.285156,25939.667969,30845.718750,11477.486328,10355.003906,8913.942383
20675.318359,19280.412109,25887.052734,30908.683594,11471.294922,10288.530273,8906.968750
20634.951172,19224.869141,25945.814453,30855.218750,11414.141602,10454.513672,8862.779297
20634.482422,19199.746094,26014.769531,30786.285156,11413.158203,10542.625000,8862.332031
20674.490234,19245.992188,25967.943359,30827.414062,11467.964844,10386.944336,8906.275391
20683.656250,19269.638672,25881.150391,30900.816406,11476.055664,10278.627930,8914.903320
20639.466797,19223.371094,25908.330078,30865.611328,11420.623047,10418.684570,8871.653320
20621.160156,19183.472656,25981.779297,30772.986328,11401.937500,10538.489258,8850.910156
20666.712891,19226.634766,25964.746094,30795.964844,11458.040039,10419.466797,8897.088867
20685.287109,19269.974609,25891.566406,30874.531250,11479.989258,10280.103516,8918.189453
20641.478516,19227.818359,25913.203125,30859.644531,11422.702148,10377.042969,8872.815430
20623.574219,19176.767578,25999.078125,30786.419922,11395.411133,10533.169922,8848.407227
20659.582031,19202.650391,25989.265625,30791.226562,11443.041992,10453.843750,8887.254883
20685.957031,19255.982422,25901.021484,30875.513672,11476.100586,10287.836914,8917.853516
20660.074219,19231.195312,25888.638672,30866.373047,11439.018555,10347.761719,8886.672852
20628.044922,19172.410156,25977.509766,30784.072266,11396.505859,10519.021484,8849.122070
20655.626953,19190.603516,25996.039062,30770.595703,11433.453125,10485.895508,8878.202148
20685.533203,19246.974609,25895.076172,30848.982422,11476.971680,10306.791016,8916.333984
20661.527344,19231.955078,25857.927734,30885.617188,11443.198242,10315.642578,8890.584961
20616.980469,19170.218750,25943.289062,30822.541016,11389.979492,10492.422852,8846.373047
20631.933594,19161.189453,25984.169922,30758.255859,11407.234375,10501.876953,8861.326172
20677.888672,19222.320312,25918.589844,30820.126953,11463.672852,10324.650391,8907.416016
20665.283203,19232.759766,25876.166016,30884.275391,11448.875977,10293.268555,8897.088867
20624.669922,19176.074219,25949.414062,30842.298828,11398.919922,10469.400391,8851.714844
20628.267578,19157.544922,25991.679688,30778.976562,11405.021484,10525.860352,8855.089844
20674.960938,19216.308594,25931.957031,30815.544922,11460.029297,10357.329102,8902.900391
20673.753906,19236.916016,25858.150391,30874.552734,11458.889648,10279.253906,8903.906250
20633.185547,19186.781250,25920.625000,30851.173828,11407.793945,10442.533203,8863.271484
20632.603516,19153.187500,26001.849609,30782.195312,11404.507812,10543.585938,8859.716797
20674.447266,19198.001953,25957.214844,30807.945312,11454.508789,10394.656250,8900.151367
20681.912109,19235.664062,25881.062500,30875.537109,11464.500000,10270.469727,8907.750977
20635.599609,19189.150391,25902.609375,30835.080078,11411.481445,10399.663086,8868.233398
20614.990234,19148.470703,25976.392578,30750.031250,11386.939453,10534.488281,8844.875977
20659.023438,19187.921875,25957.884766,30777.994141,11441.321289,10428.496094,8887.589844
20681.666016,19231.105469,25870.154297,30862.304688,11467.919922,10277.868164,8913.562500
20638.906250,19196.347656,25875.808594,30841.494141,11414.387695,10361.396484,8872.144531
20613.761719,19142.949219,25970.916016,30761.162109,11382.446289,10524.631836,8845.836914
20643.980469,19166.955078,25981.689453,30769.476562,11423.059570,10457.263672,8876.972656
20671.250000,19225.605469,25899.478516,30853.498047,11460.677734,10286.786133,8913.696289
20647.310547,19203.478516,25873.216797,30866.998047,11425.227539,10329.254883,8883.476562
20614.542969,19146.906250,25952.810547,30786.419922,11383.966797,10505.296875,8844.451172
20649.501953,19164.519531,25988.171875,30762.996094,11423.819336,10496.087891,8878.961914
20685.064453,19224.109375,25920.445312,30842.121094,11467.651367,10315.016602,8915.752930
20656.341797,19218.968750,25875.898438,30875.537109,11439.980469,10305.092773,8891.389648
20616.287109,19159.310547,25943.646484,30807.519531,11391.991211,10485.336914,8853.212891
20639.353516,19155.085938,25996.843750,30773.791016,11409.157227,10519.245117,8867.964844
20674.000000,19216.576172,25945.300781,30837.626953,11462.555664,10341.145508,8908.645508
20664.478516,19224.689453,25882.603516,30869.232422,11447.758789,10288.641602,8903.593750
20625.876953,19167.513672,25918.343750,30800.724609,11392.728516,10456.570312,8857.862305
20624.333984,19143.306641,25983.632812,30741.425781,11390.605469,10525.324219,8851.447266
20669.015625,19197.779297,25943.802734,30802.759766,11447.736328,10367.655273,8898.720703
20673.039062,19226.992188,25869.484375,30879.246094,11454.620117,10272.503906,8903.883789
20622.880859,19174.800781,25914.298828,30834.074219,11392.057617,10411.196289,8852.184570
20613.292969,19130.164062,25997.201172,30754.568359,11373.416992,10525.123047,8838.125000
20660.566406,19170.687500,25966.244141,30781.369141,11431.217773,10398.343750,8884.795898
20673.171875,19209.289062,25869.974609,30846.658203,11448.250000,10267.228516,8904.219727
20632.759766,19166.621094,25887.074219,30823.925781,11400.037109,10378.719727,8863.695312
20620.734375,19122.542969,25983.589844,30755.910156,11381.462891,10525.995117,8843.333008
20673.552734,19159.265625,25970.289062,30765.251953,11435.174805,10434.084961,8886.450195
20698.810547,19214.990234,25877.955078,30838.164062,11466.578125,10275.386719,8917.027344
20659.783203,19189.150391,25888.416016,30849.541016,11422.254883,10351.450195,8880.437500
20632.693359,19132.890625,25981.755859,30771.064453,11384.480469,10517.925781,8847.826172
20676.257812,19153.275391,25988.328125,30768.917969,11432.424805,10471.679688,8887.589844
20721.294922,19219.437500,25902.832031,30852.402344,11487.165039,10308.757812,8933.522461
20685.398438,19203.166016,25868.097656,30859.578125,11442.774414,10327.019531,8898.989258
20661.728516,19146.236328,25947.378906,30786.978516,11404.731445,10508.583008,8868.009766
20697.201172,19152.068359,25985.064453,30759.195312,11440.069336,10514.215820,8900.040039
20734.013672,19212.955078,25913.359375,30814.091797,11487.298828,10335.356445,8942.664062
20726.503906,19215.480469,25872.613281,30856.984375,11470.467773,10316.894531,8932.292969
20682.335938,19160.115234,25938.371094,30806.089844,11425.719727,10500.447266,8895.501953
20690.226562,19147.218750,25992.910156,30767.242188,11441.588867,10545.396484,8903.503906
20735.445312,19203.814453,25932.783203,30840.154297,11492.104492,10375.813477,8951.493164
20740.183594,19227.550781,25874.914062,30894.423828,11496.216797,10320.247070,8964.524414
20696.105469,19171.716797,25938.281250,30825.714844,11444.293945,10484.084961,8918.926758
20686.292969,19135.193359,26007.929688,30761.609375,11426.904297,10563.277344,8899.235352
20743.804688,19198.001953,25955.203125,30821.667969,11495.970703,10422.193359,8961.439453
20735.332031,19227.595703,25876.009766,30891.205078,11496.530273,10307.708008,8963.541016
20677.507812,19172.185547,25918.859375,30861.521484,11431.821289,10437.727539,8906.365234
20670.267578,19137.070312,26007.527344,30777.591797,11417.001953,10564.373047,8893.132812
20715.171875,19171.806641,25968.300781,30779.580078,11470.266602,10444.298828,8938.596680
20718.994141,19214.408203,25865.302734,30858.146484,11487.321289,10301.091797,8954.421875
20671.316406,19180.097656,25887.320312,30856.828125,11437.767578,10401.406250,8912.310547
20651.312500,19120.441406,25970.646484,30776.718750,11405.000000,10552.392578,8879.230469
20687.232422,19152.337891,25973.218750,30782.576172,11451.803711,10475.458008,8918.033203
20714.255859,19211.949219,25889.443359,30865.208984,11488.036133,10316.603516,8955.136719
20677.732422,19185.126953,25877.261719,30870.171875,11445.299805,10375.813477,8920.581055
20645.568359,19129.941406,25970.289062,30800.009766,11406.072266,10548.301758,8886.249023
20671.273438,19143.843750,26000.128906,30786.263672,11439.465820,10509.119141,8908.019531
20708.353516,19203.121094,25924.982422,30864.046875,11481.263672,10333.054688,8947.939453
20682.873047,19191.720703,25889.085938,30882.464844,11449.725586,10341.369141,8923.106445
20639.421875,19132.085938,25962.175781,30805.753906,11399.299805,10516.629883,8873.329102
20657.771484,19129.941406,25991.189453,30761.251953,11422.367188,10530.778320,8894.093750
20692.775391,19181.662109,25906.431641,30827.613281,11469.529297,10353.685547,8940.809570
20676.167969,19187.363281,25860.005859,30865.925781,11452.899414,10316.402344,8927.688477
20634.257812,19133.851562,25938.527344,30807.945312,11401.422852,10490.768555,8883.342773
20635.554688,19114.451172,25997.423828,30757.966797,11401.847656,10543.138672,8878.247070
20682.939453,19167.738281,25931.218750,30812.794922,11456.520508,10380.574219,8928.090820
20685.533203,19194.113281,25858.798828,30876.876953,11459.805664,10300.555664,8931.980469
20636.449219,19135.796875,25904.306641,30835.414062,11398.696289,10450.937500,8878.850586
20627.708984,19100.458984,25975.474609,30763.732422,11390.493164,10553.509766,8870.356445
20662.734375,19147.867188,25933.410156,30787.359375,11444.293945,10410.995117,8914.545898
20670.802734,19182.445312,25854.664062,30862.259766,11451.111328,10282.562500,8919.887695
20632.849609,19137.718750,25892.640625,30839.437500,11400.149414,10409.541992,8878.872070
20614.722656,19092.859375,25968.568359,30752.289062,11378.892578,10547.363281,8858.174805
20653.949219,19135.082031,25960.187500,30772.941406,11426.792969,10441.460938,8898.564453
20678.447266,19186.669922,25883.117188,30861.857422,11456.877930,10291.614258,8928.583008
20641.187500,19154.058594,25885.867188,30860.626953,11412.554688,10377.490234,8889.712891
20612.197266,19099.251953,25966.691406,30788.587891,11381.306641,10543.071289,8862.711914
20649.859375,19124.443359,25965.082031,30775.132812,11422.098633,10479.749023,8897.088867
20677.822266,19183.697266,25895.523438,30855.062500,11460.074219,10309.541016,8931.488281
20644.964844,19160.673828,25878.714844,30876.699219,11418.834961,10347.359375,8897.267578
20608.843750,19097.195312,25946.753906,30796.925781,11378.467773,10526.888672,8862.265625
20632.425781,19111.544922,25973.708984,30770.728516,11409.291016,10509.745117,8887.321289
20670.199219,19172.632812,25912.800781,30838.275391,11453.100586,10331.556641,8928.001953
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20649.300781,19407.974609,26009.583984,29810.765625,11270.375000,9698.756836,8734.189453
20618.701172,19349.144531,26080.349609,29745.431641,11229.426758,9866.685547,8701.869141
20626.121094,19328.804688,26133.927734,29691.453125,11237.071289,9888.724609,8701.288086
20655.044922,19375.273438,26091.771484,29759.066406,11275.583008,9721.689453,8733.541016
20646.373047,19397.267578,26029.343750,29837.701172,11267.044922,9675.667969,8732.826172
20612.822266,19351.894531,26057.617188,29776.523438,11226.296875,9832.554688,8696.370117
20614.542969,19330.302734,26120.783203,29692.705078,11231.662109,9908.214844,8697.868164
20646.394531,19373.753906,26102.455078,29750.818359,11271.715820,9755.955078,8731.417969
20647.892578,19407.884766,26031.109375,29835.375000,11271.939453,9662.770508,8734.033203
20617.314453,19362.712891,26057.574219,29785.173828,11229.404297,9798.020508,8699.767578
20606.027344,19321.964844,26133.568359,29707.769531,11216.752930,9901.218750,8686.423828
20647.826172,19366.691406,26122.929688,29744.269531,11265.591797,9788.410156,8728.691406
20662.041016,19407.169922,26052.833984,29835.644531,11283.673828,9667.218750,8745.767578
20619.773438,19369.953125,26044.744141,29803.568359,11237.205078,9767.063477,8706.629883
20602.339844,19322.925781,26110.167969,29705.601562,11215.077148,9902.984375,8688.279297
20638.259766,19349.748047,26114.324219,29728.310547,11253.923828,9815.052734,8716.889648
20645.457031,19401.894531,26050.710938,29823.238281,11275.985352,9660.959961,8733.585938
20618.455078,19381.152344,26057.662109,29808.552734,11246.682617,9730.697266,8711.055664
20599.054688,19332.201172,26115.912109,29716.083984,11215.814453,9890.065430,8687.049805
20640.181641,19358.353516,26130.529297,29719.482422,11250.213867,9854.011719,8715.592773
20670.132812,19413.697266,26060.300781,29808.978516,11287.138672,9692.632812,8749.433594
20642.550781,19403.972656,26044.654297,29829.138672,11264.072266,9714.559570,8730.233398
20613.984375,19343.175781,26108.691406,29741.498047,11225.939453,9877.079102,8695.632812
20631.798828,19334.437500,26142.621094,29695.587891,11244.759766,9874.307617,8711.211914
20663.695312,19391.658203,26091.837891,29785.083984,11288.591797,9710.804688,8748.718750
20646.775391,19403.525391,26039.244141,29834.191406,11273.727539,9689.145508,8736.581055
20604.373047,19342.998047,26071.275391,29756.339844,11224.777344,9849.162109,8695.454102
20610.654297,19318.388672,26123.623047,29684.949219,11228.242188,9888.835938,8694.694336
20656.207031,19387.679688,26105.517578,29761.033203,11282.646484,9738.877930,8740.157227
20653.660156,19419.105469,26038.664062,29836.494141,11281.394531,9679.869141,8744.069336
20613.984375,19364.857422,26052.521484,29771.136719,11232.578125,9825.267578,8706.138672
20606.251953,19331.710938,26122.794922,29693.330078,11228.219727,9905.510742,8700.729492
20647.289062,19369.998047,26104.220703,29738.458984,11274.622070,9767.666992,8738.167969
20656.498047,19407.572266,26018.837891,29810.654297,11286.289062,9664.334961,8745.588867
20614.007812,19365.685547,26027.554688,29773.148438,11236.199219,9784.498047,8704.037109
20603.703125,19323.730469,26104.466797,29685.753906,11218.899414,9900.347656,8688.368164
20639.488281,19361.794922,26102.992188,29731.552734,11262.171875,9794.421875,8721.784180
20659.291016,19412.712891,26042.375000,29811.548828,11286.245117,9664.178711,8741.610352
20626.859375,19385.175781,26046.912109,29816.310547,11247.352539,9755.261719,8712.016602
20601.111328,19330.369141,26109.988281,29736.335938,11217.401367,9898.514648,8690.827148
20634.437500,19351.939453,26115.039062,29699.074219,11255.085938,9829.044922,8719.706055
20661.839844,19410.277344,26049.660156,29783.675781,11289.708984,9676.830078,8748.628906
20639.710938,19400.888672,26018.123047,29804.240234,11265.971680,9733.424805,8728.624023
20613.873047,19342.841797,26086.519531,29731.126953,11230.879883,9897.754883,8700.505859
20632.023438,19347.535156,26122.148438,29708.865234,11251.063477,9863.846680,8716.934570
20658.218750,19403.302734,26043.582031,29775.025391,11285.283203,9690.888672,8743.465820
