%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
53.0, 4571.7587890625, 15353.30078125, 28883.7734375, 8548.8046875, 6787.28564453125, 17568.537109375, 3812.671142578125, 0.0, 0.13199999928474426, -0.05400000140070915, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518905487E9, 2020-08-18 08:47:31.890
54.0, 4580.81103515625, 15357.525390625, 28878.921875, 8548.3349609375, 6785.20703125, 17570.66015625, 3822.550537109375, 0.0, 0.13199999928474426, -0.05400000140070915, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518905592E9, 2020-08-18 08:47:31.890
55.0, 4579.4921875, 15348.16015625, 28868.6171875, 8543.7080078125, 6776.400390625, 17559.685546875, 3813.632080078125, 0.0, 0.12600000202655792, -0.052000001072883606, 0.9880000352859497, 192.0, 3.0, 240.0, 254.0, 96.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.597765651890569E9, 2020-08-18 08:47:31.890
56.0, 4565.79052734375, 15341.677734375, 28874.720703125, 8552.4921875, 6777.56298828125, 17556.78125, 3800.0869140625, 0.0, 0.12600000202655792, -0.052000001072883606, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518905811E9, 2020-08-18 08:47:31.890
57.0, 4561.275390625, 15347.400390625, 28883.146484375, 8551.419921875, 6781.4296875, 17561.294921875, 3798.9248046875, 0.0, 0.12600000202655792, -0.052000001072883606, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518905902E9, 2020-08-18 08:47:31.890
58.0, 4565.142578125, 15348.5625, 28870.09375, 8534.208984375, 6776.28857421875, 17558.033203125, 3803.238525390625, 0.0, 0.12600000202655792, -0.052000001072883606, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518905993E9, 2020-08-18 08:47:31.890
59.0, 4564.9638671875, 15343.935546875, 28861.935546875, 8531.794921875, 6771.88525390625, 17547.99609375, 3797.248291015625, 0.0, 0.12600000202655792, -0.052000001072883606, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518906083E9, 2020-08-18 08:47:31.890
60.0, 4559.84521484375, 15338.056640625, 28867.92578125, 8543.7080078125, 6770.34326171875, 17545.24609375, 3788.352294921875, 0.0, 0.12600000202655792, -0.052000001072883606, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518906176E9, 2020-08-18 08:47:31.890
61.0, 4565.1201171875, 15339.30859375, 28873.55859375, 8542.2333984375, 6771.05859375, 17548.779296875, 3788.59814453125, 0.0, 0.12600000202655792, -0.052000001072883606, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890627E9, 2020-08-18 08:47:31.890
62.0, 4565.3212890625, 15344.0693359375, 28871.501953125, 8534.119140625, 6767.10205078125, 17546.521484375, 3793.046142578125, 0.0, 0.12600000202655792, -0.052000001072883606, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518906362E9, 2020-08-18 08:47:31.890
63.0, 4558.7724609375, 15337.38671875, 28872.57421875, 8531.66015625, 6762.005859375, 17534.361328125, 3783.99365234375, 0.0, 0.12600000202655792, -0.052000001072883606, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518906453E9, 2020-08-18 08:47:31.890
64.0, 4555.1513671875, 15331.75390625, 28872.595703125, 8543.640625, 6765.33642578125, 17536.75390625, 3782.876220703125, 0.0, 0.1300000101327896, -0.05000000074505806, 0.9960000514984131, 192.0, 4.0, 16.0, 254.0, 112.0, 31.0, 32.0, 0.0, 0.0, 0.0, 1.5977656518906589E9, 2020-08-18 08:47:31.890
65.0, 4561.05224609375, 15335.6650390625, 28864.974609375, 8544.5126953125, 6768.1748046875, 17546.38671875, 3788.575927734375, 0.0, 0.1300000101327896, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890668E9, 2020-08-18 08:47:31.890
66.0, 4558.302734375, 15333.609375, 28845.595703125, 8521.0439453125, 6759.74853515625, 17540.62109375, 3788.553466796875, 0.0, 0.1300000101327896, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890677E9, 2020-08-18 08:47:31.890
67.0, 4553.63134765625, 15330.5244140625, 28844.388671875, 8519.0322265625, 6754.2724609375, 17530.16015625, 3782.00439453125, 0.0, 0.1300000101327896, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890686E9, 2020-08-18 08:47:31.890
68.0, 4552.111328125, 15332.3798828125, 28861.0859375, 8541.5849609375, 6765.56005859375, 17537.24609375, 3785.357177734375, 0.0, 0.1300000101327896, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890695E9, 2020-08-18 08:47:31.890
69.0, 4553.98876953125, 15335.330078125, 28871.03125, 8548.46875, 6770.76806640625, 17545.873046875, 3788.084228515625, 0.0, 0.1300000101327896, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518907044E9, 2020-08-18 08:47:31.890
70.0, 4553.78759765625, 15332.0, 28853.619140625, 8526.7880859375, 6763.12353515625, 17541.0, 3781.646728515625, 0.0, 0.1300000101327896, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518907137E9, 2020-08-18 08:47:31.890
71.0, 4554.86083984375, 15328.625, 28845.349609375, 8516.23828125, 6754.65234375, 17530.875, 3775.477783203125, 0.0, 0.1300000101327896, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518907228E9, 2020-08-18 08:47:31.890
72.0, 4552.67041015625, 15328.1103515625, 28847.80859375, 8526.6533203125, 6759.16748046875, 17534.205078125, 3780.976318359375, 0.0, 0.1300000101327896, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890732E9, 2020-08-18 08:47:31.890
73.0, 4556.40283203125, 15334.32421875, 28857.5546875, 8543.1494140625, 6769.248046875, 17545.58203125, 3786.60888671875, 0.0, 0.1300000101327896, -0.05000000074505806, 0.9960000514984131, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890741E9, 2020-08-18 08:47:31.890
74.0, 4556.08984375, 15334.0556640625, 28858.8046875, 8537.046875, 6762.94482421875, 17542.587890625, 3781.579833984375, 0.0, 0.13199999928474426, -0.04800000041723251, 0.9900000691413879, 192.0, 4.0, 32.0, 254.0, 128.0, 30.0, 240.0, 0.0, 0.0, 0.0, 1.5977656518907504E9, 2020-08-18 08:47:31.890
75.0, 4555.44189453125, 15328.2666015625, 28847.96484375, 8517.8251953125, 6755.9931640625, 17532.216796875, 3777.51171875, 0.0, 0.13199999928474426, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518907597E9, 2020-08-18 08:47:31.890
76.0, 4554.25732421875, 15320.9580078125, 28840.298828125, 8521.53515625, 6755.1884765625, 17529.6015625, 3779.0986328125, 0.0, 0.13199999928474426, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890769E9, 2020-08-18 08:47:31.890
77.0, 4558.23583984375, 15328.8701171875, 28853.0390625, 8537.7626953125, 6764.46484375, 17541.111328125, 3787.525390625, 0.0, 0.13199999928474426, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890778E9, 2020-08-18 08:47:31.890
78.0, 4559.17431640625, 15333.2294921875, 28854.8046875, 8532.353515625, 6764.21875, 17540.978515625, 3785.2900390625, 0.0, 0.13199999928474426, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518907871E9, 2020-08-18 08:47:31.890
79.0, 4558.23583984375, 15334.5029296875, 28844.8125, 8513.287109375, 6758.6533203125, 17533.244140625, 3782.652587890625, 0.0, 0.13199999928474426, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518907964E9, 2020-08-18 08:47:31.890
80.0, 4557.69921875, 15328.580078125, 28848.076171875, 8520.1943359375, 6756.6640625, 17533.466796875, 3784.7314453125, 0.0, 0.13199999928474426, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518908055E9, 2020-08-18 08:47:31.890
81.0, 4555.7548828125, 15326.6796875, 28853.26171875, 8540.109375, 6759.74853515625, 17541.267578125, 3787.01123046875, 0.0, 0.13199999928474426, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518908148E9, 2020-08-18 08:47:31.890
82.0, 4558.3701171875, 15333.6318359375, 28859.587890625, 8543.0595703125, 6767.794921875, 17545.08984375, 3787.39111328125, 0.0, 0.13199999928474426, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518908238E9, 2020-08-18 08:47:31.890
83.0, 4561.83447265625, 15333.5869140625, 28847.33984375, 8526.609375, 6762.810546875, 17535.904296875, 3776.975341796875, 0.0, 0.13199999928474426, -0.04800000041723251, 0.9900000691413879, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518908331E9, 2020-08-18 08:47:31.890
84.0, 4559.06298828125, 15328.1552734375, 28838.33203125, 8520.8642578125, 6757.35693359375, 17529.421875, 3774.5166015625, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9920000433921814, 192.0, 4.0, 16.0, 254.0, 128.0, 31.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518908424E9, 2020-08-18 08:47:31.890
85.0, 4556.3583984375, 15325.80859375, 28848.478515625, 8533.1357421875, 6759.70361328125, 17536.462890625, 3785.871337890625, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890852E9, 2020-08-18 08:47:31.890
86.0, 4557.7666015625, 15326.5908203125, 28851.4296875, 8535.4599609375, 6759.70361328125, 17540.708984375, 3787.59228515625, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518908615E9, 2020-08-18 08:47:31.890
87.0, 4556.98388671875, 15328.826171875, 28838.0859375, 8524.3740234375, 6759.6142578125, 17537.9375, 3783.971435546875, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890876E9, 2020-08-18 08:47:31.890
88.0, 4554.9052734375, 15326.0537109375, 28831.357421875, 8520.3955078125, 6755.009765625, 17528.86328125, 3777.288330078125, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890885E9, 2020-08-18 08:47:31.890
89.0, 4563.5556640625, 15331.5302734375, 28852.94921875, 8540.2880859375, 6766.6328125, 17538.2734375, 3785.245361328125, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890895E9, 2020-08-18 08:47:31.890
90.0, 4559.8896484375, 15327.775390625, 28866.896484375, 8540.064453125, 6767.75048828125, 17540.6640625, 3782.965576171875, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518909042E9, 2020-08-18 08:47:31.890
91.0, 4558.50390625, 15326.814453125, 28849.8203125, 8516.751953125, 6758.83203125, 17535.412109375, 3776.684814453125, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890914E9, 2020-08-18 08:47:31.890
92.0, 4560.40380859375, 15325.31640625, 28834.62109375, 8510.046875, 6755.14404296875, 17530.025390625, 3779.63525390625, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518909235E9, 2020-08-18 08:47:31.890
93.0, 4560.560546875, 15326.7919921875, 28846.623046875, 8532.7333984375, 6762.16259765625, 17534.7421875, 3781.53515625, 0.0, 0.1300000101327896, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651890933E9, 2020-08-18 08:47:31.890
94.0, 4561.5439453125, 15329.2724609375, 28854.89453125, 8552.2685546875, 6765.828125, 17543.123046875, 3782.384521484375, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9920000433921814, 192.0, 3.0, 240.0, 254.0, 128.0, 31.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518909423E9, 2020-08-18 08:47:31.890
95.0, 4560.7392578125, 15326.4560546875, 28844.568359375, 8532.8232421875, 6762.609375, 17537.892578125, 3780.328125, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518909516E9, 2020-08-18 08:47:31.890
96.0, 4553.45263671875, 15318.1865234375, 28820.875, 8504.3017578125, 6752.8193359375, 17526.76171875, 3776.282470703125, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518909607E9, 2020-08-18 08:47:31.890
97.0, 4552.06689453125, 15317.404296875, 28814.37109375, 8516.796875, 6751.9921875, 17526.181640625, 3775.20947265625, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518909702E9, 2020-08-18 08:47:31.890
98.0, 4561.56640625, 15322.3662109375, 28823.154296875, 8528.978515625, 6760.9775390625, 17534.5859375, 3780.21630859375, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518909795E9, 2020-08-18 08:47:31.890
99.0, 4570.17138671875, 15327.7978515625, 28824.517578125, 8515.25390625, 6760.75439453125, 17541.0, 3785.8935546875, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518909888E9, 2020-08-18 08:47:31.890
100.0, 4557.40869140625, 15325.0703125, 28833.146484375, 8516.259765625, 6755.4345703125, 17536.08203125, 3784.776123046875, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518909984E9, 2020-08-18 08:47:31.890
101.0, 4537.1357421875, 15312.5087890625, 28839.962890625, 8524.75390625, 6747.0078125, 17523.38671875, 3769.42041015625, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518910077E9, 2020-08-18 08:47:31.891
102.0, 4552.357421875, 15320.5107421875, 28844.947265625, 8535.1923828125, 6762.05078125, 17537.044921875, 3782.697265625, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518910172E9, 2020-08-18 08:47:31.891
103.0, 4564.04736328125, 15329.5185546875, 28849.552734375, 8534.7001953125, 6769.001953125, 17545.359375, 3791.146240234375, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9920000433921814, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765651891034E9, 2020-08-18 08:47:31.891
104.0, 4556.47021484375, 15321.986328125, 28838.0625, 8525.0, 6755.16650390625, 17532.171875, 3778.60693359375, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9880000352859497, 192.0, 3.0, 224.0, 254.0, 112.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.597765651891044E9, 2020-08-18 08:47:31.891
105.0, 4547.3056640625, 15316.8896484375, 28827.111328125, 8523.63671875, 6751.88037109375, 17525.82421875, 3777.19873046875, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656518910537E9, 2020-08-18 08:47:31.891
106.0, 4548.42333984375, 15320.533203125, 28845.328125, 8539.349609375, 6761.91650390625, 17537.603515625, 3785.40185546875, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765652370136E9, 2020-08-18 08:47:32.370
107.0, 4553.36328125, 15323.439453125, 28845.328125, 8534.923828125, 6759.8603515625, 17539.16796875, 3782.160888671875, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523701785E9, 2020-08-18 08:47:32.370
108.0, 4552.2900390625, 15324.66796875, 28833.146484375, 8518.5625, 6756.73095703125, 17531.970703125, 3777.8916015625, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765652370223E9, 2020-08-18 08:47:32.370
109.0, 4552.916015625, 15324.4453125, 28840.1640625, 8521.4462890625, 6759.591796875, 17531.232421875, 3779.0986328125, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523702433E9, 2020-08-18 08:47:32.370
110.0, 4560.00146484375, 15324.064453125, 28852.0546875, 8539.2822265625, 6763.615234375, 17538.36328125, 3787.145263671875, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765652370268E9, 2020-08-18 08:47:32.370
111.0, 4555.66552734375, 15322.8359375, 28848.12109375, 8542.478515625, 6765.4482421875, 17542.966796875, 3788.553466796875, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523702917E9, 2020-08-18 08:47:32.370
112.0, 4551.955078125, 15322.4111328125, 28841.03515625, 8528.5986328125, 6760.48583984375, 17539.48046875, 3785.960693359375, 0.0, 0.12400000542402267, -0.05000000074505806, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765652370328E9, 2020-08-18 08:47:32.370
113.0, 4547.9765625, 15317.314453125, 28826.015625, 8512.080078125, 6753.93701171875, 17530.8515625, 3781.870361328125, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9880000352859497, 192.0, 3.0, 240.0, 254.0, 128.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.5977656523703742E9, 2020-08-18 08:47:32.370
114.0, 4543.9755859375, 15313.08984375, 28824.607421875, 8510.001953125, 6755.3896484375, 17530.763671875, 3779.545654296875, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765652370398E9, 2020-08-18 08:47:32.370
115.0, 4547.26123046875, 15313.89453125, 28832.498046875, 8508.59375, 6761.7822265625, 17537.15625, 3779.43408203125, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523704216E9, 2020-08-18 08:47:32.370
116.0, 4548.3115234375, 15319.28125, 28836.23046875, 8493.9306640625, 6756.88720703125, 17533.84765625, 3775.81298828125, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523704453E9, 2020-08-18 08:47:32.370
117.0, 4542.61181640625, 15318.119140625, 28829.099609375, 8483.08984375, 6751.478515625, 17522.158203125, 3769.19677734375, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523704689E9, 2020-08-18 08:47:32.370
118.0, 4550.345703125, 15319.125, 28828.5859375, 8488.5439453125, 6758.51904296875, 17527.03125, 3775.745849609375, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523705068E9, 2020-08-18 08:47:32.370
119.0, 4554.43603515625, 15318.3203125, 28832.765625, 8497.373046875, 6761.71533203125, 17537.423828125, 3782.02685546875, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523705237E9, 2020-08-18 08:47:32.370
120.0, 4545.71875, 15314.341796875, 28829.412109375, 8493.751953125, 6752.97607421875, 17531.880859375, 3778.02587890625, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523705475E9, 2020-08-18 08:47:32.370
121.0, 4545.919921875, 15311.9951171875, 28818.3046875, 8485.90625, 6750.78515625, 17523.185546875, 3773.01904296875, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523706E9, 2020-08-18 08:47:32.370
122.0, 4548.7587890625, 15310.005859375, 28820.427734375, 8498.8701171875, 6754.09326171875, 17530.5625, 3781.60205078125, 0.0, 0.12600000202655792, -0.04800000041723251, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523706093E9, 2020-08-18 08:47:32.370
123.0, 4554.525390625, 15312.1513671875, 28834.28515625, 8519.2333984375, 6759.4130859375, 17541.984375, 3789.20166015625, 0.0, 0.1300000101327896, -0.04200000315904617, 0.9880000352859497, 192.0, 4.0, 16.0, 254.0, 176.0, 30.0, 224.0, 0.0, 0.0, 0.0, 1.5977656523706183E9, 2020-08-18 08:47:32.370
124.0, 4549.943359375, 15311.2353515625, 28830.0390625, 8503.05078125, 6755.5908203125, 17537.580078125, 3782.697265625, 0.0, 0.1300000101327896, -0.04200000315904617, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523706274E9, 2020-08-18 08:47:32.370
125.0, 4547.41748046875, 15307.79296875, 28818.4609375, 8485.9287109375, 6748.55029296875, 17527.365234375, 3778.1376953125, 0.0, 0.1300000101327896, -0.04200000315904617, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523706386E9, 2020-08-18 08:47:32.370
126.0, 4544.64599609375, 15308.798828125, 28824.763671875, 8494.958984375, 6751.29931640625, 17525.935546875, 3777.39990234375, 0.0, 0.1300000101327896, -0.04200000315904617, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523706496E9, 2020-08-18 08:47:32.370
127.0, 4548.78076171875, 15317.8955078125, 28841.595703125, 8511.9013671875, 6762.56494140625, 17537.1328125, 3780.842041015625, 0.0, 0.1300000101327896, -0.04200000315904617, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765652370659E9, 2020-08-18 08:47:32.370
128.0, 4552.111328125, 15322.2763671875, 28842.533203125, 8505.9111328125, 6767.83984375, 17540.75390625, 3782.652587890625, 0.0, 0.1300000101327896, -0.04200000315904617, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523706686E9, 2020-08-18 08:47:32.370
129.0, 4547.41748046875, 15314.2080078125, 28826.552734375, 8486.5322265625, 6756.08251953125, 17528.193359375, 3772.52734375, 0.0, 0.1300000101327896, -0.04200000315904617, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5977656523706784E9, 2020-08-18 08:47:32.370
130.0, 4542.5224609375, 15306.9208984375, 28820.80859375, 8492.1875, 6747.6787109375, 17522.873046875, 3771.3427734375, 0.0, 0.1300000101327896, -0.04200000315904617, 0.9880000352859497, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.597765652370688E9, 2020-08-18 08:47:32.370
